Order to Trade Ratio,Hit Ratio,Cancel to Trade Ratio,Commitment %,Zero-crossing %,Average Trade Size,Outstanding Volume,Trade Asymmetry,Aggression Asymmetry,Volume Asymmetry,Flat position despite of insignificant activity,Number of clients,Aggression,Speed of execution of trades,Net Profit,Score,Anomaly_Label
1148.6509,2886.4915,226.0052,81.846,192.823,37847.0011,6844,4.6779,0.9076,27.884,0,3010,0.8066,7619.9328,42480.0318,-0.013362153,-1
466.4107,44.9293,130.5964,85.2562,51.6125,42740.1563,1374,4.2674,0.4857,9.1792,0,35400,0.5069,2769.1375,154589.1739,-0.038273458,-1
1110.7574,2008.9618,31.3474,69.3017,183.5591,45145.235,6812,4.0397,0.3457,68.775,1,36361,0.6965,5407.6629,152374.3327,0.014600948534415459,1
3231.3754,710.2473,187.4221,86.7395,197.4496,2241.9128,4580,3.9354,0.5864,54.1424,1,19242,0.6589,3166.8832,120555.5669,-0.009380606,-1
3234.625,284.1458,287.4079,38.7689,216.5193,60192.4797,5447,2.6605,0.2035,73.1259,1,12477,0.7062,5304.1007,2571.918,-0.024402327,-1
2495.9095,1119.3878,61.7374,39.0259,368.1888,25729.37,1695,3.7428,0.4115,4.7706,0,37016,0.8853,1180.9373,72508.1436,-0.02850745,-1
3570.6979,1614.6918,74.3312,95.2601,256.5644,30475.7748,6667,0.5487,0.6169,87.6384,0,31981,0.4995,756.1994,157092.3902,-0.005428124,-1
3518.2453,2582.1857,179.3036,68.2833,341.9307,22205.7864,2856,1.2479,0.6278,48.6303,1,13856,0.4082,5690.1493,107185.6912,0.014157926921006814,1
2229.4093,1482.5584,224.7619,5.1558,42.5092,56843.8139,8583,3.2913,0.6975,22.8915,0,15054,0.056,4522.9702,51918.2407,-0.032486275,-1
293.2184,2861.9409,157.6097,62.6521,16.7172,49877.3955,8024,2.3753,0.7073,74.1049,1,26627,0.0577,6278.7268,155935.4027,-0.033443851,-1
2168.8827,1323.3235,1.5376,83.0737,319.1527,6062.8229,7484,1.5634,0.724,41.5872,1,22215,0.3038,6286.5466,119118.741,0.001832892,1
781.7552,3613.9411,52.7783,86.1202,179.3795,29530.9704,2677,3.8804,0.0414,50.2561,1,36750,0.1713,8798.6824,103413.9292,-0.075073025,-1
514.3392,3176.351,68.6604,20.5035,175.2248,15778.9411,8853,2.5805,0.6212,13.6554,1,11259,0.5668,6336.7715,27772.0637,0.003557062,1
2874.7688,1892.7203,282.3712,87.3019,0.0026,49006.106,9522,1.2836,0.415,85.6724,0,30313,0.241,223.388,47719.1996,-0.050871984,-1
1767.479,693.9205,6.4692,42.4047,307.3362,35624.8454,6328,0.8864,0.4606,60.9669,1,15860,0.8967,2892.5843,157478.5566,0.016481150333489125,1
2004.3639,1308.3771,266.8259,38.688,15.7486,43247.0707,6262,1.0527,0.7521,63.9007,0,31125,0.8203,3687.9378,42617.9077,-0.025788207,-1
3104.1467,2049.9572,155.2255,62.1289,315.7362,50631.379,8401,1.837,0.0018,47.2592,0,12053,0.538,5935.6302,68466.9075,-0.004376836,-1
1313.1733,660.8353,286.0519,61.6595,85.708,55867.6072,4601,1.54,0.275,60.9797,1,23658,0.6645,8729.5775,152500.9601,-0.053671732,-1
3961.063,2663.2898,213.048,18.279,269.9125,17791.1378,8393,2.8917,0.158,12.631,0,44877,0.8524,7678.1142,129201.036,-0.044986032,-1
210.3869,3738.5382,218.9672,21.3823,137.4824,15025.8077,7046,0.0041,0.0626,27.7696,1,3759,0.3874,7500.5068,36926.6944,-0.030564895,-1
2593.8782,2032.0817,114.9188,6.5157,4.4069,45960.9836,5282,3.7422,0.654,71.8262,0,17547,0.1995,1209.9488,44671.1742,-0.033137597,-1
3730.5091,2352.4036,8.3034,93.496,117.9433,37491.7955,5180,3.868,0.2778,87.8732,0,21506,0.0865,3276.5619,43455.0006,-0.025163885,-1
3778.6481,784.6113,141.8926,13.4805,360.791,57510.0249,9240,3.9076,0.0707,68.5383,0,31419,0.2876,7555.3766,64622.185,-0.048928539,-1
2940.3564,735.2931,218.0761,98.8844,145.6149,48476.2476,5547,0.6891,0.9429,68.0244,0,11728,0.6985,6775.6633,65659.5062,-0.013518609,-1
2693.7591,478.6401,163.6393,23.3635,341.0498,31953.0672,1799,1.9465,0.9384,58.0814,1,31880,0.864,5871.7999,91326.4765,-0.014331922,-1
2373.9631,909.5953,277.2489,81.3118,383.7675,48496.012,5017,1.1979,0.5205,46.0762,1,28558,0.1635,2625.8431,131277.1285,-0.022871036,-1
239.7846,1523.9878,4.3109,93.9753,15.8723,12304.6595,5708,4.7444,0.2702,41.6054,1,38543,0.1988,686.0665,82085.9494,-0.043005402,-1
1642.8638,3689.5903,253.1119,34.2358,15.8656,21246.9368,3189,4.0585,0.4053,63.8083,0,35862,0.2168,8659.8364,98648.0983,-0.03405497,-1
4011.1654,3925.9927,178.3252,5.3206,271.9842,48142.3872,2951,3.81,0.2831,80.3241,0,32475,0.335,7883.069,111045.7586,-0.045326567,-1
1929.0089,526.6339,223.2449,77.7326,222.7331,50535.3878,5714,1.3457,0.4764,68.6938,1,22189,0.5956,6519.1608,97251.864,-0.00117657,-1
1699.9356,1723.3082,181.0034,91.491,45.8623,27987.8535,3154,1.7488,0.2397,78.3321,1,19999,0.2779,2249.6194,57833.6927,0.016056862909403447,1
3154.9192,951.065,245.3881,52.5183,279.1325,57809.2072,1962,3.4127,0.6681,90.9998,1,35856,0.5754,3719.4062,159636.2026,-0.010739635,-1
2443.3823,2332.6873,174.0063,54.4145,326.0106,28811.0999,1046,1.3397,0.0185,8.2598,1,36890,0.9403,2080.5688,9703.4913,-0.01649696,-1
591.7967,1203.4791,59.4541,28.5946,125.9527,4592.027,7816,3.414,0.5342,24.1618,0,38198,0.7911,3807.1919,55664.1293,-0.010289849,-1
4014.7258,2395.7161,26.2009,10.2066,192.0853,49803.0298,1218,4.5992,0.7196,86.7598,0,37686,0.4825,6929.981,146523.0038,-0.039444396,-1
1777.2653,2038.1661,212.7806,27.5091,322.7415,5072.9597,8737,3.5847,0.2313,20.0627,1,15871,0.3171,4031.286,76024.0255,0.000307194,1
3344.973,4122.3282,133.2234,83.1493,299.9217,23763.7575,9251,2.1804,0.238,69.9406,1,28820,0.799,4164.3079,164297.8245,0.013828419409015358,1
2644.9596,1357.716,96.0752,62.4897,358.3848,6634.1195,4076,4.5575,0.1027,5.9462,1,13912,0.227,282.8034,30984.0469,-0.049863062,-1
3384.1687,1938.122,169.6163,4.9484,132.1425,55202.5302,7887,2.9409,0.0487,72.4351,0,29148,0.6165,4076.8323,19102.356,-0.017818084,-1
2691.7436,3435.095,196.4721,95.2808,57.5123,52231.8473,5371,4.1155,0.8064,84.8719,1,39774,0.9263,4442.1958,1817.8132,-0.054057994,-1
1714.8834,1214.4798,196.2026,1.8113,54.5075,38360.4738,8124,2.1127,0.3691,25.792,0,22874,0.856,309.809,98983.6808,-0.000101517,-1
644.3568,2017.9412,280.1328,76.4419,164.8252,2022.6962,3458,4.3397,0.6426,74.8206,0,29477,0.0887,7101.2074,134883.7391,-0.049625883,-1
1128.9862,984.1908,93.2497,85.3536,365.8186,17540.8416,7012,0.4735,0.2766,48.8964,0,6671,0.9461,5669.9628,71996.856,-0.013538802,-1
3245.6684,1491.7475,80.0568,45.2087,275.9412,13982.0185,2990,0.2875,0.8954,81.5412,0,42266,0.2961,543.5577,137218.621,-0.015587169,-1
1180.1318,2360.8089,276.9258,80.5512,39.453,8205.7267,7519,1.1122,0.8198,80.3434,1,36846,0.7428,1508.8822,73338.2253,-0.024587972,-1
2435.5249,1929.0868,125.083,66.9338,280.7301,3749.0677,5290,3.8768,0.9442,54.943,1,2467,0.6626,7852.415,61557.0738,-0.013305194,-1
955.3791,2720.333,155.0834,6.1848,242.0184,4395.3474,5663,2.4089,0.4577,51.5031,1,31065,0.2535,4089.545,29458.3638,-0.012269146,-1
4121.4215,722.7074,248.1133,13.8996,216.519,41972.2804,8218,1.684,0.4143,40.1416,0,30405,0.3179,4121.8968,73313.1327,-0.026400526,-1
3594.1845,424.0437,219.3154,75.5066,353.9754,16582.9107,6953,4.5673,0.4297,56.0425,1,5832,0.3947,6986.1032,16806.5625,-0.035531704,-1
2791.097,2162.9386,163.6187,78.026,215.826,2362.3532,6319,4.5485,0.2455,3.508,0,34380,0.1025,5673.8588,120352.8388,-0.048474045,-1
2410.2361,1047.1776,234.9732,47.6171,122.3215,206.4995,1684,0.5127,0.9359,5.4307,1,35074,0.6581,7566.0518,135851.6461,-0.046127892,-1
365.9308,3474.1629,242.1092,26.0703,138.1386,55908.8726,7552,4.2548,0.2684,47.6796,0,15416,0.355,1450.3701,11601.9484,-0.046561093,-1
1395.2605,3109.3156,263.1015,67.0117,145.0474,4663.0624,4849,0.8747,0.934,71.376,0,11777,0.7136,2206.6339,48570.678,-0.030770384,-1
2793.3681,1085.0131,199.8464,71.4184,245.1005,58824.0278,9905,3.0047,0.2991,92.0804,0,31799,0.7705,7664.6542,99336.5656,-0.02914985,-1
2736.5436,2531.0211,227.1628,23.7081,235.3886,31859.0051,5911,2.0136,0.7596,34.554,0,30388,0.7264,3470.3764,23737.2436,0.023847034,1
304.1185,3794.5816,32.8582,77.2288,323.7973,6985.0402,6621,1.0178,0.0735,49.4323,0,5419,0.4688,5683.1086,115603.402,-0.03232751,-1
3195.0909,4139.3052,174.7156,76.4644,355.4988,18545.964,1520,4.1405,0.4072,76.3287,1,21592,0.1038,3537.6281,23506.6401,-0.054958957,-1
2054.8922,4035.6794,108.4645,60.5794,314.1934,10051.5373,1454,2.8363,0.7506,59.0836,0,13786,0.1418,3278.1479,121978.6572,0.001867552,1
1973.6905,2388.6835,43.8896,56.8952,303.5613,52760.4674,7381,2.1223,0.0411,77.7168,0,43095,0.0423,658.9166,163717.9375,-0.040911892,-1
271.8984,599.8018,251.7918,3.9985,258.9702,15015.5364,9778,1.3616,0.7006,53.4067,0,19753,0.9582,7805.2485,9682.9875,-0.032791773,-1
3655.9151,2877.0464,165.7453,0.8988,73.2479,6785.9612,1684,3.971,0.8455,74.2981,1,35843,0.9124,8498.8504,149383.1744,-0.083750429,-1
3687.4481,900.1265,88.4358,17.2603,97.4947,54123.739,4801,3.096,0.2388,24.5262,1,1492,0.4088,5255.3748,163119.7873,-0.039806074,-1
2140.5396,1402.2497,25.152,92.8078,100.2843,34734.0836,1551,0.2067,0.5748,43.7117,1,6785,0.9742,535.2991,151634.0864,-0.000511258,-1
1824.0147,1626.587,22.2672,70.3135,229.7366,30777.5706,8088,3.82,0.5246,0.7062,0,22041,0.7259,5477.5211,90106.7795,0.025360281,1
123.5299,2259.8369,97.1865,45.7031,266.4946,38208.3644,2541,1.9121,0.8701,93.4213,1,22116,0.2131,6231.3484,81619.6006,0.00573227,1
4135.0851,3218.9059,244.6141,58.8456,12.3311,45938.2,8171,2.0278,0.1325,42.0655,1,1882,0.9495,6370.4958,72572.4993,-0.055608312,-1
296.0989,4079.3993,167.2207,58.6586,24.6849,49906.4821,8368,2.8057,0.0912,25.8015,1,10058,0.2005,8790.7483,116729.2084,-0.031616123,-1
942.8307,4048.8655,36.7397,3.1041,144.6351,17523.6908,2257,2.698,0.3045,96.9758,1,15412,0.6549,2296.9379,111425.7415,-0.020560644,-1
1853.6984,200.0442,238.1483,77.1382,215.0219,22290.693,1985,1.0551,0.8223,17.1994,0,16024,0.0593,5202.3943,76131.0347,-0.002675757,-1
297.2187,3796.4183,80.743,80.0312,66.2588,34236.1535,9207,2.68,0.6026,71.7656,0,32485,0.6988,6515.0084,137805.3218,-0.022357661,-1
2389.7854,765.9583,270.7343,95.4751,359.4847,32995.7282,1166,3.8699,0.7461,73.581,1,43106,0.7371,8226.3053,57608.8721,-0.040734783,-1
604.6603,1808.3451,77.2383,48.1623,196.0783,22793.7809,1154,4.5111,0.425,45.0617,1,26990,0.9301,1634.6349,29268.8335,0.007727801,1
2485.3315,538.7616,183.3136,37.3168,169.072,35295.3085,2404,0.4774,0.3428,68.8993,1,13640,0.6971,2728.2782,5250.9441,0.007777145,1
4009.356,509.4855,135.0546,36.8347,202.4748,11494.3591,2225,1.7484,0.9806,38.5241,0,30721,0.1652,4803.5555,95891.532,-0.024966377,-1
1881.2131,3428.3974,235.2209,38.8549,136.9356,45666.1126,3439,2.575,0.4905,31.3623,0,34750,0.7927,6428.4103,56507.6625,0.002898317,1
3569.5031,223.9972,20.8738,55.8514,312.778,43403.4693,7436,0.656,0.1112,87.1575,1,1465,0.6943,3769.4885,13490.5282,-0.062322338,-1
262.1364,3045.1428,40.4027,42.3195,64.6918,29328.0759,4398,1.9194,0.2445,23.5188,0,14887,0.9788,1603.4162,107420.9141,-0.031369251,-1
3925.7196,3629.3279,284.6272,2.4131,38.0926,21312.0553,2909,2.7867,0.2268,50.1771,0,28215,0.6102,4623.1306,43788.1457,-0.018863307,-1
1944.6118,4034.2203,46.5967,34.2258,238.2866,34721.9804,6523,1.0465,0.5227,10.2911,1,4997,0.4009,6448.2988,68672.9493,0.015659162,1
2697.5431,348.2457,117.4657,76.2471,186.1594,40755.82,1341,3.2312,0.2864,73.2071,1,8827,0.1432,785.437,148342.6493,0.002349454,1
656.1125,2714.7927,222.4623,8.0998,62.376,23365.2598,5192,3.8291,0.7255,17.8812,1,36693,0.6018,1750.5145,141658.4329,-0.014432253,-1
717.2303,2461.0187,35.7757,1.846,174.2819,39936.5352,6415,2.5349,0.1442,19.8516,0,2252,0.2587,751.0862,136998.1763,-0.015470423,-1
1210.635,1435.0703,45.2381,75.123,59.9963,41072.6546,6946,2.4367,0.9624,34.0153,1,23653,0.1106,4340.9962,159252.1351,-0.027542978,-1
2706.7204,343.344,167.2294,70.6734,303.0342,15944.7615,8959,3.4766,0.1249,35.0097,1,4821,0.1891,216.9233,83904.7285,0.003202681,1
2961.235,2153.4337,246.9707,30.421,326.1232,15707.319,7668,3.3387,0.6417,11.1368,0,22645,0.2162,7229.8046,89818.8112,0.016553287472807376,1
3591.015,1271.8005,149.2277,54.0227,359.8136,8723.2045,5192,2.433,0.0923,40.5118,0,39071,0.9942,6399.9259,137653.753,-0.059351662,-1
3630.5485,1598.6135,253.1743,76.8455,225.5443,21219.0788,4646,4.0121,0.9223,80.7107,0,28469,0.6909,506.6564,58486.155,-0.005729749,-1
3993.6986,1035.4709,125.2724,0.9231,198.2843,3835.8653,3386,0.6611,0.5508,20.6501,0,26056,0.2225,5019.8092,40760.1783,-0.019638772,-1
3976.297,955.4505,194.9661,28.6824,260.3941,56067.3098,4439,0.4312,0.0951,83.8987,1,19150,0.6945,820.8108,139748.9934,-0.056496794,-1
3453.4239,1554.0383,200.6152,81.5227,47.8111,7415.4364,2414,3.9515,0.3378,26.3315,0,40200,0.9029,5901.4641,48915.1811,-0.049188974,-1
1470.486,2367.7967,0.701,71.2165,389.973,11291.8955,4577,1.9343,0.5315,65.7814,0,40155,0.5286,8728.007,32752.7913,-0.019904064,-1
3936.1666,2857.0675,224.3851,88.8964,342.7576,32221.8718,6483,0.971,0.2985,43.5887,0,28637,0.6245,3196.4898,52315.0782,7.31243286584693e-05,1
138.5164,3570.2268,198.5294,42.3852,17.6137,45908.3788,5329,4.7897,0.6186,23.8863,1,22818,0.6679,6000.9436,54933.7134,-0.036481308,-1
1539.1059,2082.1319,122.4374,32.7413,225.3923,51426.5762,6352,0.2822,0.3104,66.6535,1,15406,0.5052,1141.8734,12168.6897,0.013549452859384248,1
3158.0047,2695.4752,131.771,66.4985,217.0739,23675.5568,9196,1.834,0.3741,29.7292,1,10697,0.4858,6652.5998,44800.9507,0.040423196989315624,1
1906.9043,3934.1249,75.0419,13.0527,255.7928,13351.3977,2595,0.6049,0.9777,80.3822,1,42896,0.1146,7521.0849,57238.8897,-0.049644073,-1
3729.7657,382.6121,248.7853,74.2556,337.1801,23409.2019,6533,2.8216,0.1951,99.6016,0,17499,0.4461,7711.978,162286.1692,-0.02980617,-1
1107.6581,3210.7164,152.8473,10.2596,373.0051,5808.297,5897,1.4878,0.2386,42.6938,0,19008,0.6131,4244.7442,129019.1138,-0.016265954,-1
3985.7009,3499.2381,182.6361,47.2557,297.8701,11108.8841,1531,2.9186,0.7315,46.0555,0,33060,0.858,3636.3668,130246.0377,-0.003494685,-1
2194.9621,510.5543,14.3351,88.1045,94.6594,40359.7886,2041,1.5747,0.2763,44.1654,1,5310,0.1025,8291.8176,144762.6582,-0.029188664,-1
3589.1683,1356.2201,265.2702,33.4403,210.6809,44846.5906,2379,4.2447,0.6111,1.7663,1,31269,0.0115,825.6109,57024.8054,-0.023992359,-1
2686.9961,4162.5294,134.3726,68.9526,63.6048,8043.6,1968,0.1097,0.633,86.6029,0,28423,0.3514,2277.5458,50571.1666,-0.033431191,-1
1288.4798,2985.8553,153.9489,93.6982,144.4349,49577.9584,9130,2.7599,0.7683,12.6664,0,30291,0.6947,7756.8624,25375.1297,-0.005768529,-1
1639.1321,2937.7843,86.303,88.9903,198.6178,49947.7545,2902,1.0994,0.7249,85.8743,1,45238,0.2504,6420.121,115534.7663,-0.011292291,-1
2131.4454,3889.0124,102.4199,7.4464,35.3028,51471.0608,6124,4.4014,0.1833,68.9312,0,28336,0.9042,8600.6011,87636.8151,-0.051438074,-1
2009.7296,2088.1734,116.737,6.354,225.2068,53092.3111,7978,4.2731,0.3762,88.1265,1,40200,0.4238,931.5984,95877.3268,-0.00747308,-1
3726.301,1488.3755,172.0863,31.8341,263.6737,19158.4793,4889,2.8276,0.032,68.6023,0,21912,0.0574,7417.1605,4021.0001,-0.015789701,-1
2148.1691,3041.5439,118.6827,42.1205,328.1227,50452.1973,4315,3.2122,0.1946,47.31,0,41593,0.6024,6683.831,57304.782,0.004956637,1
3642.5115,1398.3885,100.8341,51.0304,179.0127,52462.72,2786,2.2206,0.0937,68.9015,1,43403,0.2708,7541.3771,68736.7059,-0.012722566,-1
3749.64,1143.9244,16.1208,84.632,31.4034,28774.8083,6546,2.3795,0.3872,90.039,0,44756,0.1997,5505.7821,132079.6277,-0.069452669,-1
1503.3217,2722.7045,4.5858,58.874,189.0647,45585.4026,4223,2.9496,0.1074,27.975,1,14066,0.315,3686.7782,41956.0521,0.014559720568082413,1
2189.7317,3076.6942,215.7782,63.676,195.4352,54305.1221,2243,4.7448,0.4854,24.2748,1,2817,0.1486,6477.2954,45291.9554,-0.027587201,-1
3546.2896,1662.9641,238.1651,21.979,394.1315,35433.3986,8217,4.223,0.8482,0.434,1,40824,0.9887,1206.305,146836.1572,-0.050696003,-1
1304.1862,459.9606,58.4993,52.7482,113.696,16664.7075,1180,0.5318,0.0669,61.1537,0,39256,0.7687,8887.7765,15100.9139,-0.047947137,-1
893.5296,1079.0449,145.6626,26.5163,166.3307,45956.4545,1747,0.23,0.7909,15.095,0,7647,0.1891,3174.604,75954.491,0.005613886,1
4122.3253,3481.9856,106.4903,85.724,3.3216,8254.6133,4948,1.4228,0.7262,38.6985,1,35381,0.9791,3653.7746,127834.6455,-0.053490196,-1
2429.7307,2196.7409,14.8488,18.0007,149.655,28081.544,7905,4.1124,0.1882,2.2821,0,41019,0.2967,6346.4427,91591.6256,-0.015505398,-1
643.4191,945.6479,163.0152,48.5549,153.9616,19585.0655,3958,2.5689,0.6746,19.7451,0,21687,0.7984,6189.5645,98514.8072,0.022683333792201055,1
95.2868,1311.3492,206.7032,46.8467,220.464,9944.4275,7222,2.5841,0.1471,83.4739,0,20605,0.7964,2371.5533,134330.3938,-0.012450829,-1
3115.9775,1806.6658,183.3536,89.4456,35.4124,23295.2689,7556,0.0618,0.049,0.0825,1,28368,0.2714,8324.1254,75071.1683,-0.039641373,-1
3317.7819,1079.0872,149.0254,0.7976,158.773,17191.4098,8640,3.3366,0.7642,73.7466,1,24990,0.6256,4265.6629,29100.0249,0.009148646,1
15.7855,2603.292,138.0585,86.2632,345.8995,50576.8502,7416,3.6608,0.8308,21.6722,1,26747,0.934,2147.5646,4379.5183,-0.036511112,-1
373.882,2184.9201,217.0084,32.1892,146.0721,22649.3257,1055,3.505,0.5017,22.4002,1,28862,0.0562,2330.6805,151450.2786,-0.002809535,-1
1462.3932,1702.5805,249.0478,26.8168,282.7032,1603.6194,5644,0.328,0.1851,65.4425,0,37961,0.5115,7687.5128,11155.9854,-0.046555118,-1
2303.8348,3605.3497,28.0696,91.5774,352.4734,22342.7206,9491,3.2188,0.0872,67.1799,0,15316,0.3726,3043.4321,106620.357,-0.01265316,-1
853.4243,743.8096,74.77,0.4112,109.2427,12341.0699,1931,1.4214,0.3128,18.4264,1,42366,0.0958,1294.9672,161177.3364,-0.062795186,-1
880.0965,4050.7829,71.4835,26.4724,170.3578,5837.4288,7856,1.8159,0.8106,50.0517,0,13983,0.2246,3952.2858,103655.2886,0.012346602942138407,1
530.4992,3429.5927,80.2089,15.8479,77.7979,59793.8684,3376,4.37,0.8966,36.9389,0,8002,0.0656,2259.3566,105503.2012,-0.04652045,-1
453.0958,567.4645,136.644,7.2175,382.2927,10936.2984,9130,4.535,0.4677,49.7614,0,1295,0.3403,917.3029,79983.0056,-0.040228147,-1
2917.435,3452.9374,83.6308,11.3941,14.8189,15798.6815,1286,3.8459,0.66,5.7401,1,1585,0.6876,6586.9335,69309.9766,-0.042227799,-1
3229.0912,1927.5102,124.8258,32.931,335.1236,23177.4396,4044,3.0406,0.5156,10.3595,0,26924,0.8745,717.9184,140490.8204,-0.004134191,-1
3936.8074,1292.3345,264.3437,76.3741,302.1075,50835.233,1543,4.062,0.5319,20.165,1,32000,0.7922,2067.6062,75826.0715,-0.013546091,-1
1460.8897,3600.0002,51.3424,32.837,293.1807,23482.9995,4100,3.1963,0.8526,93.0954,0,9330,0.6323,2798.7337,40536.5413,-0.008241828,-1
74.3383,4148.8291,212.4926,67.9271,273.1931,15188.7298,3288,4.0014,0.2531,8.1508,0,39926,0.4325,7684.0806,46892.5365,-0.026700349,-1
2491.4547,4096.7845,272.0742,28.6608,31.9467,4496.289,8032,3.0167,0.186,55.4239,1,20556,0.8115,3197.8182,69663.5831,-0.055895025,-1
1125.8397,2618.8373,84.4123,68.9691,262.1393,31964.5447,3780,2.8672,0.6663,46.5547,0,7993,0.4586,1786.7534,125485.6008,0.026043479199330866,1
1670.2277,1509.0752,289.5164,27.8984,160.7247,19024.6416,3524,3.7898,0.9437,6.723,0,24481,0.3398,4598.5234,51405.5869,-0.007727597,-1
4040.498,3096.759,0.2726,41.1116,240.7579,23357.4606,8025,4.3766,0.282,48.8312,0,33305,0.6972,2805.7009,144714.9542,-0.009495975,-1
1253.3586,46.7294,232.6692,73.9384,284.5642,57470.7261,9001,1.2503,0.3321,89.8646,1,35768,0.2445,2911.1565,70810.5568,-0.035897109,-1
3104.9274,1992.6887,67.0964,65.3162,318.3102,21020.8028,6651,4.3477,0.6335,11.8541,1,24581,0.644,6438.8516,140839.6731,-0.006802191,-1
877.8194,70.1493,218.7415,13.0359,329.0555,29968.1142,5013,4.3354,0.8016,44.3447,1,16256,0.3729,1538.8468,34923.9726,-0.028390965,-1
1936.2835,3597.0808,37.8348,73.8608,234.5418,53445.8381,3419,1.5863,0.6944,93.1378,0,19230,0.5978,2546.8199,1152.6276,-0.01906245,-1
3507.864,245.4021,210.0869,83.7731,267.233,19567.6953,6427,2.139,0.2499,65.7913,1,45088,0.0125,6498.4888,131561.202,-0.038406144,-1
199.4258,3720.7938,176.1671,33.9917,318.5762,39199.8179,8030,3.6407,0.6574,61.8974,0,39642,0.835,4977.8676,106665.6523,0.014036220741617644,1
2279.1616,3521.6996,111.027,91.7214,229.5727,13688.9789,3791,3.8853,0.2035,59.552,1,41670,0.7746,4704.6753,152786.6295,0.004182143,1
791.9832,3790.4815,248.9554,54.2445,20.5397,60319.5348,1866,0.4352,0.6115,50.989,0,32975,0.6724,2536.9901,14700.6395,-0.046090172,-1
1262.1146,2514.4192,34.9709,31.9133,149.8835,27089.0283,3702,2.2235,0.1904,10.5904,0,4161,0.1264,477.1963,156664.5324,-0.000947604,-1
321.8716,3179.9548,135.1911,97.8827,153.5911,31199.4393,3409,2.3523,0.6034,55.4481,0,20401,0.2284,664.7423,120368.3791,-0.002581006,-1
379.6356,567.4313,26.2019,97.9413,233.588,1979.5082,8299,1.3224,0.5188,47.6028,1,20447,0.493,3890.6724,21703.1369,-0.033799435,-1
2468.2963,919.6191,57.6953,26.1802,216.5689,51979.5231,1682,1.3716,0.494,41.4467,1,42127,0.2844,2735.9619,113681.723,-0.023206075,-1
3400.2207,67.0141,44.5878,2.3959,8.6709,13052.8366,9869,2.702,0.3956,46.9478,1,8026,0.1735,3272.749,132657.129,-0.041241783,-1
4018.8229,3608.0777,132.8591,77.7697,79.8877,40018.9821,6276,4.3856,0.9113,40.4023,1,18654,0.035,4053.1968,113479.0384,-0.031585907,-1
1684.5402,3753.6888,201.6391,9.8784,285.5831,14665.938,4368,2.2815,0.1229,37.958,0,4297,0.5618,1059.3321,49455.9324,-0.010289511,-1
778.2443,2314.638,159.9201,33.6949,176.9054,16878.515,1167,3.1603,0.3049,22.1711,1,38323,0.9106,2281.3873,109297.193,0.019771042387712046,1
2880.2998,1801.8115,54.8924,16.2688,385.6262,36265.1762,6617,1.859,0.1708,75.218,1,27149,0.415,6387.7762,130724.7381,-0.023602971,-1
605.4674,814.0739,89.3311,1.2814,281.5334,24173.3207,2410,1.4569,0.2762,87.2775,0,2118,0.3247,3068.2268,122173.0228,-0.011479892,-1
3087.3405,3235.7684,207.1058,42.3166,13.4661,52061.9388,8376,1.0783,0.2399,31.9801,1,25563,0.3598,7771.8289,135498.1474,-0.038436764,-1
3325.2475,1835.4276,232.7799,93.266,108.2422,15283.0002,3015,0.0928,0.7657,34.4381,0,8586,0.8422,6621.9796,23248.0435,-0.043545591,-1
424.9372,661.9233,150.8352,18.8979,150.2018,32856.6147,8166,0.593,0.4303,27.4185,0,36204,0.7919,7298.6682,100709.5179,-0.024814712,-1
2842.1109,4163.2232,9.0142,92.6992,393.6415,47244.3202,8706,2.4254,0.2327,8.924,0,6625,0.1138,2846.292,19466.6382,-0.036153458,-1
1684.3709,3021.5557,2.0374,77.8785,75.2346,10350.4578,6506,2.8772,0.3025,15.1039,0,19022,0.2932,5395.1344,115215.337,-0.010508875,-1
1428.0536,368.7721,70.024,56.8867,385.0486,51653.5923,8277,1.2764,0.5051,88.1667,0,29076,0.046,8102.0398,153056.2917,-0.053279344,-1
1854.2726,340.5713,108.1878,47.4747,224.5417,15545.4471,5110,1.3679,0.169,50.8252,1,43169,0.7774,1164.4985,116271.3569,0.005694139,1
714.524,2833.2522,221.6276,28.0143,24.3904,49771.5994,7079,4.7378,0.1821,9.1446,1,40076,0.2688,7762.9198,37521.5936,-0.047576497,-1
3262.7076,2622.7356,106.524,13.1847,377.4107,52261.4706,2770,0.6931,0.1762,51.1969,0,5336,0.4858,4106.9078,105882.52,-0.016977474,-1
